subject,run_rank,mode,channel,std,mad,ptp,line_length,near_flat_ratio,hf_ratio
50,2,preprocessed,FC3,7.345781449166633,3.6839520719395633,624.2168545561825,3.5430382740445716,0.0738375597557846,0.8708542549218367
50,2,preprocessed,FC4,9.17903668414183,4.2485618037336685,594.8067914359783,4.601174314312844,0.06489731852444243,1.4514458082081165
50,2,preprocessed,C5,8.80365678073694,3.859444129116159,925.8099657481316,4.461996636466017,0.07164726033528888,1.2593253774192712
50,2,preprocessed,C1,7.967247417412433,2.6913113082645097,303.1106974885924,1.725531247415956,0.10085523135410636,0.3167923060269574
50,2,preprocessed,C2,5.2980478762757,2.486831745742929,289.0304735726503,1.8555795913839068,0.10772453553119236,0.5766739896975422
50,2,preprocessed,C6,8.429749960133194,3.8587728639594334,416.550505327248,4.303310371337577,0.07207696485375126,0.9226604291120611
50,2,preprocessed,CP3,7.646041390459993,3.4651794146744646,414.2904655020036,1.9682328455986233,0.07876125736316597,0.28101903012191953
50,2,preprocessed,CPz,6.153257425273394,2.5952333721252128,200.26549082141852,1.37634691040133,0.10414366454400592,0.13394357174541277
50,2,preprocessed,CP4,6.54884505741061,2.4906080564344983,344.7701093764234,1.9275718530940291,0.1090136490865795,0.5543198811602316
50,2,preprocessed,P1,20.94773530914339,3.0560444404034555,1688.1041988270076,1.6385735347895998,0.09053038667438543,0.037116002152168336
50,2,preprocessed,P2,6.59980074746922,2.5146468316501887,220.5071432343388,1.3658213878526395,0.10876895623578842,0.11028092695873383
50,2,preprocessed,POz,7.653035535877423,3.074849580557331,233.23690886702616,1.6010692741664796,0.08871011058923232,0.04156806914847779
50,2,preprocessed,FT9,12.302868537124388,4.256952760314089,1117.86938857541,3.322025745007317,0.06596561170228639,0.6081440100457931
50,2,preprocessed,FTT9h,12.278285242821369,4.270203243127911,1130.8718826573886,3.38121098768422,0.06541654481758447,0.6317763617457125
50,2,preprocessed,TTP7h,9.045750009897274,4.497762569374331,309.66687233338894,5.2557182087347645,0.06022428188616411,0.8575417174814393
50,2,preprocessed,TP7,8.884317508391513,3.9247553068749976,288.15184151866345,3.988132647685804,0.06911677817101046,0.3972007596223747
50,2,preprocessed,TPP9h,9.751618611921407,4.45240082501512,285.89227831681137,4.618702929626529,0.061608885334542875,0.3990384945081673
50,2,preprocessed,FT10,14.061673373195056,4.563386255587057,485.90090987243354,2.7013575983457505,0.06180583323883813,0.1971483376173522
50,2,preprocessed,FTT10h,11.931822846985481,4.783291170019924,650.4992402263575,4.801070962407449,0.05667921960884953,0.8596401244608279
50,2,preprocessed,TPP8h,9.67080948868404,4.232855469603896,496.37773722485076,4.907974849244297,0.06549413035564017,0.9549517885301217
50,2,preprocessed,TP8,10.87799629624847,5.405438459254593,243.76337266321502,6.526613500840151,0.05061561140388047,0.8769626496448392
50,2,preprocessed,TPP10h,12.506526210834457,4.563997605663997,517.055012241965,4.9410976004850715,0.0588516146744093,0.37583175541149877
50,2,preprocessed,F9,21.89445601656715,5.251596121013568,1005.2409247674037,2.8248906451502838,0.0561838657889554,0.09883129098240395
50,2,preprocessed,F10,39.81396395349937,5.487710680210747,2001.1297502873447,2.8627073984017875,0.05445907959679393,0.0288984331666846
50,2,preprocessed,AF7,28.749095131203607,7.469807405914108,883.7598213142802,5.9436960450875365,0.037438006171034335,0.09523366434613123
50,2,preprocessed,AF3,17.06864272193042,4.650959006013552,491.20953250903426,3.244741240913526,0.06045107038201925,0.06073811527752137
50,2,preprocessed,AF4,19.435659334846935,5.666300071703081,506.10743688713177,4.673007295279406,0.04918326300900589,0.11597933920813552
50,2,preprocessed,AF8,46.00438003722068,7.377826930773851,2381.6272235025967,5.181374474056709,0.040260926132599656,0.03139511814713478
50,2,preprocessed,PO3,8.369735279879013,3.3516510391171024,249.13699151304093,1.913177931180592,0.08243761824334406,0.0552647374440587
50,2,preprocessed,PO4,7.746240716237893,2.9077583213695615,237.59181135022223,1.6120919896366512,0.09457080277159415,0.05755368043441794
51,1,preprocessed,Fp1,30.27595633352398,7.0215872214830215,1173.0578904488796,3.8299428467676138,0.04304351632956834,0.039771964532089275
51,1,preprocessed,Fp2,56.568133952921265,7.3767900947825185,2513.3659645508887,3.9043919552750137,0.041409100195546215,0.023226008985906637
51,1,preprocessed,F7,13.757141160373216,4.572386613324102,338.9146205616442,3.3343373878320444,0.06291334675889443,0.42861648105888406
51,1,preprocessed,F3,8.898574593935153,4.020864457336553,182.5724007445686,2.6193415968826823,0.06939263929019643,0.14253333799177445
51,1,preprocessed,Fz,7.911835153846148,3.8932448145090586,192.28246149385313,2.2523771298214053,0.07165747307591279,0.08932501141342143
51,1,preprocessed,F4,9.642550151497796,4.009950110600883,210.50747560790614,2.493856840248164,0.07123719464144997,0.11504952582855209
51,1,preprocessed,F8,13.718556769702623,5.020320053199878,240.5961038265035,2.4698789749167886,0.05789335434725506,0.07270469955767417
51,1,preprocessed,FC5,8.489223145906093,3.709399154194924,177.88058726871103,3.0406513403391475,0.07600618743250737,0.2868929547918252
51,1,preprocessed,FC1,6.180087368074589,3.1475634350176307,160.1324838563765,2.0781886154959777,0.08667075270700172,0.13953948012482892
51,1,preprocessed,FC2,6.275290119973392,3.1573628194410905,175.84298924467785,1.981382819284853,0.08486705775909874,0.11696780182787324
51,1,preprocessed,FC6,8.513603945654078,3.558722424928814,195.2560874929781,2.482892856397364,0.07768146396988004,0.18363625986161222
51,1,preprocessed,T7,8.69228283044869,4.239781193320225,181.91379552508147,3.754498451510866,0.06623471383124653,0.3259028224103897
51,1,preprocessed,C3,6.241738959155917,3.0401684987994977,157.68534354389936,2.4939001275156727,0.09123544348130637,0.26579785296607567
51,1,preprocessed,Cz,5.544785293145465,2.786615049249366,164.76735818630047,1.6723877722076066,0.09688585354464,0.10834437037680932
51,1,preprocessed,C4,6.005591081634473,2.8054179112827207,183.30375218018895,1.7565350012861956,0.09739952718676123,0.15382951153754795
51,1,preprocessed,T8,7.9586203341303685,3.6514666561603724,166.6610843733771,2.4639453058632275,0.07549835099086478,0.17549991894876607
51,1,preprocessed,TP9,190.3922920700428,5.055081102736813,8856.36756606834,3.469940527529432,0.055756938972068994,0.009341134519025083
51,1,preprocessed,CP5,15.306915228160639,3.103804937010761,763.3149673714493,2.2266251253505485,0.08888305168841024,0.055061107187152014
51,1,preprocessed,CP1,5.29429624715854,2.471012710426783,162.63822140950626,1.517385870233238,0.11087178589148644,0.09847600807727278
51,1,preprocessed,CP2,5.209130447686913,2.457483781580996,166.84734295350944,1.4265556766962444,0.11024720544027085,0.08939825702959643
51,1,preprocessed,CP6,6.202229092163893,2.837457830010684,167.92853003073301,2.1460832881092755,0.09653562151592096,0.2070147008302184
51,1,preprocessed,TP10,8.080031009939239,3.925710575108482,210.15304680938362,2.9397380099127317,0.07047252137874675,0.18948298150310222
51,1,preprocessed,P7,7.972660434911531,3.755715485759545,170.17004750192754,2.5027974466628926,0.07398651606689431,0.0894313231764521
51,1,preprocessed,P3,6.153175548554668,2.9359026803418207,160.48418818626777,1.7955271529923575,0.09397309050579342,0.07610592972273324
51,1,preprocessed,Pz,5.504178813574347,2.553704620689629,164.74671120861194,1.4382277314194245,0.1063771415229256,0.0665387555219799
51,1,preprocessed,P4,5.968465194064342,2.8295471688688054,170.07066180311327,1.7400967438423083,0.09622041269007384,0.08484319427691371
51,1,preprocessed,P8,7.320060083722171,3.5972004238842716,176.19599569642546,2.3998379551495552,0.07588944342293436,0.1187791717486539
51,1,preprocessed,PO9,9.9991518184964,4.633992029711698,192.35139990613405,3.4022960917928464,0.05885649242623238,0.10577969906837213
51,1,preprocessed,O1,8.60193003598587,4.314397940653713,179.05130249383427,2.759697060322905,0.06358462481393923,0.07336955645231497
51,1,preprocessed,Oz,7.922323776244911,3.8087160019187345,176.16778737801928,2.5725565516426374,0.07257975075153957,0.09149772841267954
51,1,preprocessed,O2,7.948156853001398,3.911853888369911,171.89596823220324,2.9546636390343037,0.07007559174619853,0.13148007485409977
51,1,preprocessed,PO10,8.384003336747595,3.9183309628204506,170.1674456118981,2.8193571037547867,0.07057175378688381,0.11141297524082903
51,1,preprocessed,FC3,6.775167345867255,3.1776234373382595,170.07802718167858,2.675615132823027,0.08727198435630272,0.28887996278895656
51,1,preprocessed,FC4,6.544083154922389,2.9034642082329256,184.1969442571494,1.9387008087705324,0.09463853136035957,0.1562426902198459
51,1,preprocessed,C5,7.009972634512204,3.121193906167824,165.42618763484114,2.4053818642020786,0.08857368006304177,0.19956089494374005
51,1,preprocessed,C1,5.2984212099820365,2.496115001562006,159.99629120152457,1.682094043745295,0.11001955462160348,0.1282283598805753
51,1,preprocessed,C2,5.33755984144361,2.5441829485083387,161.10894624753965,1.5557336823158572,0.10673904795260193,0.10776686927614411
51,1,preprocessed,C6,6.690122533517261,2.8380936259557337,166.72421879784932,1.8004666150132274,0.0976155036044713,0.11979562995442582
51,1,preprocessed,CP3,5.8933454545130575,2.835282830403763,158.62875788101385,1.894666155050146,0.09619706388815924,0.12176332511474773
51,1,preprocessed,CPz,5.09679527311603,2.323806139780565,163.61250881800373,1.3778591591044342,0.11725184601465137,0.08497339279643086
51,1,preprocessed,CP4,5.516038749230362,2.537426459094303,169.78657618897955,1.6667543348673488,0.10891632373113855,0.11573756700371698
51,1,preprocessed,P1,5.707778549759922,2.7420841927015593,162.74614074029125,1.5497550410002434,0.0997227329772641,0.07271133778017314
51,1,preprocessed,P2,5.413785310544993,2.4966750115595353,172.35062420880877,1.470223458328736,0.10874120771677903,0.07419878510541317
51,1,preprocessed,POz,6.761650437321675,3.387237130933086,169.35804341689513,1.931737740500936,0.08102617984414674,0.06182654053021346
51,1,preprocessed,FT9,11.631907424233539,4.497701214006811,197.32111725255646,2.414908754854483,0.06441934448238625,0.08090722258979936
51,1,preprocessed,FTT9h,9.757129393448967,3.89479564387576,190.76172061338588,2.3936400071610153,0.07149986866298923,0.11304575968954557
51,1,preprocessed,TTP7h,7.430817067843391,3.488665679973979,166.92031029339745,2.6185239254017927,0.07851618363832706,0.18933206906376435
51,1,preprocessed,TP7,8.14451591738178,4.0253939693909135,168.64144465747262,3.2708703834947754,0.06881475644281003,0.2302882020112826
51,1,preprocessed,TPP9h,8.974198184629532,4.176892686681905,170.69834426559913,2.800707935763911,0.06562764498146689,0.10234945287498914
51,1,preprocessed,FT10,12.057921262073044,5.038099214271382,213.38449468514,2.4413916691337105,0.05569856696728249,0.07685373554064892
51,1,preprocessed,FTT10h,9.622632820559597,4.554338062371018,220.14782869027022,2.431316532366943,0.06094621019758924,0.11523598160068725
51,1,preprocessed,TPP8h,6.681616710517719,2.9623011243124133,167.70808287760676,2.178546642489913,0.09319674284213292,0.17157935162146065
51,1,preprocessed,TP8,8.94342948135262,4.547275773183314,171.53273278339142,4.994086383248884,0.05948107287744798,0.7336822770950262
51,1,preprocessed,TPP10h,7.713239042422186,3.88927466703919,171.5185030110302,2.582466924840153,0.0703732889706097,0.13539853884855665
51,1,preprocessed,F9,16.623546859790263,5.103125922501418,310.6123470194385,2.3491584007651163,0.05743221550944167,0.04541990903846458
51,1,preprocessed,F10,17.556831742996312,5.76634950701605,360.7113389722406,2.409244015146583,0.05008901730729942,0.04334873730003019
51,1,preprocessed,AF7,17.232843084790254,5.537792060866283,361.6889976822016,2.7725841580184634,0.05423342964714123,0.048889039837607735
51,1,preprocessed,AF3,13.125432006575068,5.034868196009634,248.1425189437752,2.905647690307597,0.056953565070192336,0.08272709502342378
51,1,preprocessed,AF4,14.372888226662171,5.094705623458693,300.34494863302746,2.684351885664781,0.05580947377637685,0.05752875846901009
51,1,preprocessed,AF8,23.330052871436937,6.269277084213934,900.5190685159854,2.8072350497528564,0.048664740390508714,0.034201142910968645
51,1,preprocessed,PO3,7.449923811434174,3.8074657981851545,170.73689986473056,2.189756146748181,0.07197851910223857,0.058987317059577556
51,1,preprocessed,PO4,6.755192070710567,3.3261434366769405,170.51228151907793,2.0531517317269037,0.0816332486939264,0.07252761047587428
51,2,preprocessed,Fp1,46.224045527855864,10.819677149018439,2577.576713083583,6.182966540695291,0.027284836249171242,0.11990939851988275
51,2,preprocessed,Fp2,54.633397712034444,13.46358375882006,3263.954874562121,9.17242593985419,0.02242875659274037,0.13945893137866544
51,2,preprocessed,F7,16.958301830919076,6.542380516414713,569.7206598800285,3.372391510022048,0.04380625854891022,0.15693350736131834
51,2,preprocessed,F3,13.828970574634525,6.283041137292202,406.5851151119529,4.422411547334883,0.04457678041321475,0.3529106134906337
51,2,preprocessed,Fz,11.243660246788647,5.573309119828504,248.90921821516753,2.992081428094254,0.049964460425638665,0.09697304717169004
51,2,preprocessed,F4,12.250652216617954,6.18290962541428,308.5988739609069,5.553146752389954,0.04415269473596187,0.5368215315563043
51,2,preprocessed,F8,15.76507634152256,7.239657357950979,268.3166665856206,6.021264860305908,0.04025827415048471,0.5539728907291759
51,2,preprocessed,FC5,10.714702112209418,4.761371522603028,741.5551716437949,3.8715478087180117,0.05894790913815039,0.3705256377085364
51,2,preprocessed,FC1,8.391106312747773,4.131119464808491,375.2347604429697,2.645735810185306,0.06573925301190427,0.16572824208302953
51,2,preprocessed,FC2,8.343857391175797,4.297692393206637,225.88637782836582,2.802739005230509,0.06447894205556119,0.15995867199456398
51,2,preprocessed,FC6,12.48848327840365,5.169073347523496,325.2029884467976,4.656610250593486,0.0546532950262515,0.4036387849076863
51,2,preprocessed,T7,9.803809692919533,4.457506575407525,858.4365199420592,3.2803092873356365,0.06250186657428368,0.25069352137855594
51,2,preprocessed,C3,7.877616933390276,3.481181322443255,821.9164067943173,2.5119572346969927,0.07905912710026938,0.28585782506114205
51,2,preprocessed,Cz,7.451956511853441,3.693518876466602,212.7956604386921,2.1677257275641173,0.07377896176658563,0.138742142245828
51,2,preprocessed,C4,7.309491458955908,3.2549642890916446,217.27133889948288,2.1225477782247557,0.08480518937516053,0.20948812892504312
51,2,preprocessed,T8,12.333759947462966,5.721510480049458,371.3149618662368,6.330047288668165,0.04918796552362635,0.8615115271300843
51,2,preprocessed,TP9,15.515642509630075,6.394014172743591,483.4387302621908,3.2811325922378987,0.043406065022488484,0.11824568640150378
51,2,preprocessed,CP5,8.885225431411888,3.8161446933765513,633.7775455773617,2.416654321337184,0.07412539795363728,0.21805175920917277
51,2,preprocessed,CP1,7.055410667753438,3.2078111859190575,308.6096724718767,1.7260742940475098,0.08727802698618436,0.11831549676970983
51,2,preprocessed,CP2,7.420148429859856,3.1756930046042626,205.43754328249324,1.6611656219535296,0.08798284543570324,0.09839639940230782
51,2,preprocessed,CP6,8.025043759206376,3.626372611473479,209.26090300374216,2.9037052956737317,0.07825276700971813,0.2810680539830518
51,2,preprocessed,TP10,11.131530465290089,4.909619998158448,233.50867189982367,3.015583943856527,0.057836924124502,0.1428952210181475
51,2,preprocessed,P7,11.897111506727208,5.514561938297529,412.59360007282214,4.044464273669766,0.05021532800936572,0.241780945131747
51,2,preprocessed,P3,8.478255732221196,4.008367328101603,326.7100445332445,2.1211020590244094,0.06835544352791499,0.10717225302220856
51,2,preprocessed,Pz,7.347456288625076,3.488916126821933,201.7873276062124,1.6844064879646576,0.07939959024961325,0.08347911556652993
51,2,preprocessed,P4,7.344220548320301,3.298426430631161,206.5089265474643,1.789918547233237,0.08462002520621913,0.09743457322829302
51,2,preprocessed,P8,9.254412271701879,4.53874416183394,181.1395430871106,3.272056311024095,0.06213751127410867,0.23441643035884785
51,2,preprocessed,PO9,22.003329332033168,6.938341578907799,1077.972707850356,3.8297901049535716,0.04040760009317939,0.12510841455720806
51,2,preprocessed,O1,15.563343566419807,5.628102672322152,746.912781978961,3.3773899305959376,0.04983902663377514,0.1385017115158094
51,2,preprocessed,Oz,23.775541466496215,5.220753140746809,1263.4040101988307,2.954242901826946,0.05281359941225309,0.12586959025745798
51,2,preprocessed,O2,10.4855847119387,4.900679598386696,212.61225323913678,2.755362094070553,0.05813557600989135,0.12111723466425704
51,2,preprocessed,PO10,10.791401292972637,4.878799332539135,205.9290708446241,2.8008504571674706,0.05840436270674177,0.11254336193725571
51,2,preprocessed,FC3,9.664011882390406,4.19209051998555,882.3082082621295,3.366751532958179,0.06757297558819489,0.35271031456202656
51,2,preprocessed,FC4,9.053209919632437,4.321589312499227,262.9114857542063,3.394146857881002,0.0633261457779583,0.36735385248002295
51,2,preprocessed,C5,8.987668592859277,4.161713677782861,705.7508104935627,3.868364133017093,0.0669696987797084,0.39248646594359204
51,2,preprocessed,C1,7.503095963634458,3.550709317882723,377.49880069309984,2.0596213056257295,0.07677145365818694,0.15077908702382384
51,2,preprocessed,C2,7.048483596964585,3.314509864820422,215.36573412935294,1.979819664577858,0.0824219473297535,0.13649999577282537
51,2,preprocessed,C6,8.464981350174911,3.805205469349195,206.21719563372403,2.9695628467280915,0.07418512833071515,0.27006620134548914
51,2,preprocessed,CP3,7.811913785527702,3.42557614055517,543.769819877726,2.017203816566599,0.08049265615013827,0.16553406574316634
51,2,preprocessed,CPz,6.858275829837249,3.197389065368433,205.84582183083316,1.673878654680208,0.08650153208417205,0.10393603795788077
51,2,preprocessed,CP4,6.922257069454302,3.047178993122075,207.41670127960663,1.7580376842227279,0.09058708987629839,0.12188412803955058
51,2,preprocessed,P1,246.09406522180956,5.118969899156464,10750.862657409445,7.357259477229116,0.05905542381689056,0.048501119490058975
51,2,preprocessed,P2,7.457899732326989,3.333549251665765,209.16726693556262,1.642438032306751,0.08402272143544043,0.08254417893931577
51,2,preprocessed,POz,8.345082761716343,4.072941725417408,197.3129212016928,2.0648105838028803,0.06811652201960351,0.0837586542148262
51,2,preprocessed,FT9,12.990547407305277,5.3431075138781985,758.0315884838333,2.6830663648285102,0.05316003559930474,0.12267613317149466
51,2,preprocessed,FTT9h,11.043341764291396,4.801920333124272,841.1128476965525,2.7516347651805475,0.05890609787419588,0.1963036386717405
51,2,preprocessed,TTP7h,9.218143774888269,4.370080785741006,679.1382082555208,3.7670602645703655,0.06359493247480871,0.32566035191814957
51,2,preprocessed,TP7,10.012994555786888,5.106984607430065,395.7754699061097,4.768489181206466,0.05453383427209576,0.41841876922608684
51,2,preprocessed,TPP9h,10.833854847578264,5.450137168568653,269.11973430531424,3.58160556489948,0.05093806557200796,0.17096699204866023
51,2,preprocessed,FT10,13.198561588639805,5.528985665047779,204.0479373530576,3.1878678467981816,0.053148089523889164,0.15195897552179094
51,2,preprocessed,FTT10h,10.713703288039856,4.730458459022713,209.1102116379228,3.1971247408215957,0.061402827636050865,0.22400854601466283
51,2,preprocessed,TPP8h,8.301484089346289,3.6252363384803976,212.45158046887312,2.4721075638961136,0.07796008816203656,0.17945532938198244
51,2,preprocessed,TP8,14.326638249156234,7.805824371056326,249.41960115615,11.093008196990723,0.03685961569475388,2.0601913676060946
51,2,preprocessed,TPP10h,9.635056854570514,4.486600228399022,218.33590326423692,3.0370312378537614,0.06328433451400378,0.17828717473238695
51,2,preprocessed,F9,16.14609062146852,6.090655812460061,668.3833723472737,2.634119556084774,0.048972936166146015,0.11106416031759904
51,2,preprocessed,F10,18.143245949703314,6.339134189223522,279.15391169973157,2.6273900082800488,0.04720491700464105,0.0658982110422899
51,2,preprocessed,AF7,28.227524188478487,9.78993161613274,500.53236171860226,3.9625251977975418,0.031179256834648398,0.13426353069898636
51,2,preprocessed,AF3,23.10985156874931,9.60245127160043,366.28072754713344,4.621321050607231,0.030086190934123368,0.23051824046844938
51,2,preprocessed,AF4,17.301354360480964,7.192800702543453,279.83734868424546,3.9131201849949337,0.040043244793004376,0.1316558530321697
51,2,preprocessed,AF8,36.40835760073573,10.884309504875898,1847.7840899601047,6.186362595898728,0.027398323965619194,0.18912080687305366
51,2,preprocessed,PO3,8.96243601237197,4.578918251773917,202.4996981716833,2.3905299302258474,0.06112209486378487,0.08812216565657285
51,2,preprocessed,PO4,8.319653344795016,4.0023737349626325,199.33513096542572,2.15202570446982,0.06979494561549167,0.08924949124104976
53,1,preprocessed,Fp1,56.1834895781515,12.089351781261822,804.405901976651,3.981587539541887,0.027776234653630355,0.009964310501755754
53,1,preprocessed,Fp2,14.997140521181736,6.868205149205985,257.854817504708,3.618962548437501,0.04187141118422714,0.09605157691562884
53,1,preprocessed,F7,20.281103930955243,7.054316562833758,479.2477398697273,3.030250797550663,0.04109872683840797,0.0714439342547787
53,1,preprocessed,F3,15.334246230022968,6.612544968948376,227.27872543451838,2.756530231589849,0.04403290726272783,0.051034603620978274
53,1,preprocessed,Fz,15.37685470120292,6.7829362601593655,218.50378208444548,2.6395184770522784,0.04210372151042114,0.024591999194074187
53,1,preprocessed,F4,17.929683784644986,7.093198281103377,341.66261933780777,3.384723896468326,0.040856316063249014,0.06802903645220443
53,1,preprocessed,F8,24.886229297296143,7.5080474230511545,792.9774915373608,3.268716025772809,0.03954325769780467,0.051778907238639746
53,1,preprocessed,FC5,11.526004264094492,5.132656256608202,318.2171931321826,3.0023914776725866,0.05387074455459545,0.15834418014153434
53,1,preprocessed,FC1,8.690566775668831,5.030369420432416,183.33427840038865,2.4890789191988842,0.055001994838670576,0.05579396494666505
53,1,preprocessed,FC2,9.587480975973449,5.577039604404512,234.93475982174724,2.706202782789266,0.04924473892864538,0.05238150988493078
53,1,preprocessed,FC6,13.072423326635217,5.499590793184964,459.7643863688527,3.5517643838807675,0.05066890223270425,0.1434666846063759
53,1,preprocessed,T7,14.224048912967195,7.9536125581136705,461.85651793720655,8.309737505257658,0.03400821166500851,0.53805872525065
53,1,preprocessed,C3,7.262243487725236,3.9343074558319944,339.77166552413547,2.3837199085211234,0.06951634000131306,0.1479927185664417
53,1,preprocessed,Cz,7.744023907821778,4.870148489417916,147.7541749839899,2.4637790322903093,0.055759528511042315,0.050346199749115125
53,1,preprocessed,C4,7.864877557835389,4.09437493502109,548.8186919373561,2.7469367841540637,0.06699122776007393,0.23298891442269296
53,1,preprocessed,T8,15.448969270988588,8.609648568045356,679.3627337309844,9.839268087052735,0.03173056042341082,0.8070727470691627
53,1,preprocessed,TP9,14.77576587006139,7.165019224625204,247.2410803133734,3.8365210987934923,0.040017978799157625,0.08701847072999566
53,1,preprocessed,CP5,9.387830545876763,4.7244605763397125,271.3845147689945,2.642369735066501,0.059779507199095,0.09055875426601964
53,1,preprocessed,CP1,6.994583281489923,4.171973378064918,138.75527433007605,2.1372777800270977,0.06537010570119842,0.06093567924060377
53,1,preprocessed,CP2,6.681034962641122,4.030809633964508,216.34549982040048,2.1853818822517677,0.06740534616763715,0.08354591360786459
53,1,preprocessed,CP6,8.720790133604766,4.661212954013502,317.70019057627144,2.7955045116414077,0.05951689552600613,0.15698245650440135
53,1,preprocessed,TP10,14.862750875547592,7.183337325627253,248.48117101771413,3.6451835831165633,0.03879582447439789,0.093966546172293
53,1,preprocessed,P7,13.688448926570608,6.970234298936863,179.73791946065938,3.5440545619318478,0.04063915641050245,0.03803987725099242
53,1,preprocessed,P3,10.021603290802044,5.253744499472338,139.6257184444259,2.662831566961127,0.053406123902207454,0.04036964297359653
53,1,preprocessed,Pz,8.289517245755622,4.646060460572996,129.84066902905803,2.180766554709831,0.060042118872183865,0.04709973667613179
53,1,preprocessed,P4,9.643286419871837,5.132406438009793,232.96737467199753,2.5859483732786255,0.054330314982500974,0.06165688561338749
53,1,preprocessed,P8,14.37115430450578,7.157108912965829,311.2840558592586,3.2495353096960886,0.039124089065758975,0.03968097497936017
53,1,preprocessed,PO9,15.845025209627806,7.638952964883061,230.19913601844473,4.307031485823265,0.03731610870103176,0.08671789048880735
53,1,preprocessed,O1,14.914760122920418,7.397104596149452,229.08893363941522,3.8641537734449045,0.038477660332001756,0.055448978589280176
53,1,preprocessed,Oz,14.253975961524748,7.124708474661279,195.516625157874,3.7031599622554743,0.038755422678538064,0.06535144212766329
53,1,preprocessed,O2,15.724960307883066,7.974677294220933,232.4345296991308,4.125268789191655,0.03580609158077076,0.04213093571949905
53,1,preprocessed,PO10,15.372954548278916,7.525475481914247,270.234730063834,3.517176960409394,0.037164601966557416,0.045129362185860444
53,1,preprocessed,FC3,9.419155441888094,4.918214819964982,354.6030766417166,2.5921254439223174,0.055754478286559835,0.13282815513430601
53,1,preprocessed,FC4,10.946527214933127,5.5999687531036395,486.9767494538926,3.0485737218478195,0.05008307619273677,0.12290688257671756
53,1,preprocessed,C5,9.119953305082584,4.630378392568294,321.3467202261347,3.417264153281536,0.06037038346354495,0.23022871546730656
53,1,preprocessed,C1,6.659615351776934,4.074548973645301,169.5390399109854,2.244084173646503,0.06741039639211963,0.06381496217462206
53,1,preprocessed,C2,7.427763723824499,4.538416498344455,228.18791624574501,2.3895936392145942,0.06104206331971456,0.06734129888013153
53,1,preprocessed,C6,10.179103552030552,5.037248191177386,394.3047776352394,4.58970572514924,0.055001994838670576,0.42119510110582065
53,1,preprocessed,CP3,7.912534058534631,4.486757933536159,201.87109765775304,2.309298935714141,0.0625874320113529,0.084350769624799
53,1,preprocessed,CPz,6.937328364560671,4.20699713808419,142.870655884494,2.1621270046816945,0.06506204200776725,0.055713032903708035
53,1,preprocessed,CP4,7.715730918762119,4.432489288801678,378.2678309423542,2.4323493492258783,0.0613349763396983,0.15706487660478327
53,1,preprocessed,P1,8.559704210236893,4.744325643166372,120.14914402568259,2.2844093272978556,0.058865416567766435,0.04622576816335174
53,1,preprocessed,P2,8.695434679200057,4.822454706292582,177.92069436060308,2.355567538799341,0.057527107079909705,0.05567793102651041
53,1,preprocessed,POz,11.86567006864172,6.349214129876805,156.30527710838246,2.9615634541845295,0.04387130007928852,0.03565386947258692
53,1,preprocessed,FT9,18.271421902586358,6.145463726635191,962.1718036555824,3.6286861398122623,0.04655801950396695,0.07681160641970611
53,1,preprocessed,FTT9h,16.99782241238365,6.16432953984797,816.368356411449,3.7996278618372323,0.046234805137088344,0.0935837821212395
53,1,preprocessed,TTP7h,9.995717521934113,5.0403965407872775,259.71648566240617,3.347243834559043,0.05603729085757862,0.14995674319049623
53,1,preprocessed,TP7,11.694338548772972,5.789121239182293,185.15772350614137,2.9345194655037417,0.04879526894970482,0.05757994986440119
53,1,preprocessed,TPP9h,13.95827521921061,7.081686628791386,187.89980225591617,3.6065802849053505,0.040093732166394794,0.05504388223902184
53,1,preprocessed,FT10,17.99269288986734,6.871095634496612,303.6379756790666,3.056997363868684,0.04212392240835105,0.05453782881426828
53,1,preprocessed,FTT10h,14.059364386266285,6.174057618435623,340.1863539364192,3.6011543605400194,0.045507572811611476,0.12013225016331854
53,1,preprocessed,TPP8h,11.23263200489784,6.037076278989584,616.2402183519057,5.8753678396580264,0.04467933599648504,0.4880755418352942
53,1,preprocessed,TP8,11.82958419637839,6.174601242929015,470.91319506928147,3.5453501929291455,0.045229810465075175,0.14903254496960014
53,1,preprocessed,TPP10h,13.561572473916046,7.115637558653884,198.5407517526731,3.5569952683051262,0.03943720298367263,0.07194579985645623
53,1,preprocessed,F9,24.49728094781397,7.113977101068588,516.6746577415823,3.1638333021405947,0.041280534919777186,0.03465485557626463
53,1,preprocessed,F10,31.08092608430816,7.849928805512071,732.2746518886283,3.426142589366372,0.03750801723136593,0.02773390981140542
53,1,preprocessed,AF7,37.99091686811614,10.55515655215631,497.1746264690137,3.4767791818912746,0.030740716424845084,0.016630094596326136
53,1,preprocessed,AF3,27.722075635852033,8.630718858616252,381.1935096894126,2.896202376121723,0.03482634803116998,0.01596375024322121
53,1,preprocessed,AF4,28.59694563853958,8.539647514018208,432.6521835696126,3.4063038257458844,0.03578084045835837,0.0244219183222383
53,1,preprocessed,AF8,51.1568260494505,11.52462486657651,1204.4406960930073,4.506160855070559,0.02798329385741196,0.019692837467447
53,1,preprocessed,PO3,13.052338372633743,6.713529370261074,152.80820902879083,3.367084421355977,0.04195221477594679,0.03201281472617791
